Reg_com,dep_com,siren,insee,nom_com,ptot_2023,pmun_2023,pcap_2023
52,85,218500940,85094,Foussais-Payré,1205,1173,32
52,85,218500957,85095,Froidfond,1989,1969,20
52,85,218500965,85096,La Garnache,5326,5220,106
52,85,218500973,85097,La Gaubretière,3183,3117,66
52,85,218500981,85098,La Genétouze,2016,1977,39
52,85,218500999,85099,Le Girouard,1141,1120,21
52,85,218501005,85100,Givrand,2288,2236,52
52,85,218501013,85101,Le Givre,492,487,5
52,85,218501021,85102,Grand'Landes,708,700,8
52,85,218501039,85103,Grosbreuil,2264,2225,39
52,85,218501047,85104,Grues,906,897,9
52,85,218501054,85105,Le Gué-de-Velluire,543,527,16
52,85,218501062,85106,La Guérinière,1367,1331,36
52,85,218501088,85108,L'Herbergement,3454,3344,110
52,85,218501096,85109,Les Herbiers,16801,16266,535
52,85,218501104,85110,L'Hermenault,936,923,13
52,85,218501112,85111,L'Île-d'Elle,1529,1506,23
52,85,218501120,85112,L'Île-d'Olonne,2885,2826,59
52,85,218501138,85113,L'Île-d'Yeu,5008,4870,138
52,85,218501146,85114,Jard-sur-Mer,2701,2670,31
52,85,218501153,85115,La Jaudonnière,612,600,12
52,85,218501161,85116,La Jonchère,471,463,8
52,85,218501179,85117,Lairoux,625,616,9
52,85,218501187,85118,Landeronde,2382,2336,46
52,85,218501195,85119,Les Landes-Genusson,2473,2431,42
52,85,218501203,85120,Landevieille,1517,1479,38
52,85,218501211,85121,Le Langon,1031,1012,19
52,85,218501237,85123,Liez,288,284,4
52,85,218501252,85125,Loge-Fougereuse,406,402,4
52,85,218501260,85126,Longèves,1384,1334,50
52,85,218501278,85127,Longeville-sur-Mer,2437,2412,25
52,85,218501286,85128,Luçon,9918,9541,377
52,85,218501294,85129,Les Lucs-sur-Boulogne,3654,3580,74
52,85,218501302,85130,Maché,1620,1601,19
52,85,218501310,85131,Les Magnils-Reigniers,1523,1484,39
52,85,218501328,85132,Maillé,762,751,11
52,85,218501336,85133,Maillezais,929,906,23
52,85,218501344,85134,Mallièvre,251,242,9
52,85,218501351,85135,Mareuil-sur-Lay-Dissais,2910,2789,121
52,85,218501369,85136,Marillet,123,123,0
52,85,218501377,85137,Marsais-Sainte-Radégonde,486,472,14
52,85,218501385,85138,Martinet,1195,1183,12
52,85,218501393,85139,Le Mazeau,458,443,15
52,85,218501401,85140,La Meilleraie-Tillay,1529,1498,31
52,85,218501419,85141,Menomblet,689,677,12
52,85,218501427,85142,La Merlatière,1028,1013,15
52,85,218501435,85143,Mervent,1075,1057,18
52,85,218501443,85144,Mesnard-la-Barotière,1565,1538,27
52,85,218501450,85145,Monsireigne,984,967,17
52,85,200081115,85146,Montaigu-Vendée,21206,20578,628
52,85,218501476,85147,Montournais,1680,1630,50
52,85,218501484,85148,Montreuil,845,822,23
52,85,218501492,85149,Moreilles,415,410,5
52,85,218501518,85151,Mortagne-sur-Sèvre,6199,6063,136
52,85,200065795,85152,Les Achards,5445,5331,114
52,85,218501534,85153,Mouchamps,2966,2923,43
52,85,200057628,85154,Mouilleron-Saint-Germain,1876,1786,90
52,85,218501559,85155,Mouilleron-le-Captif,5121,4996,125
52,85,218501567,85156,Moutiers-les-Mauxfaits,2293,2255,38
52,85,218501575,85157,Moutiers-sur-le-Lay,794,782,12
52,85,218501583,85158,Mouzeuil-Saint-Martin,1216,1190,26
52,85,218501591,85159,Nalliers,2366,2333,33
52,85,218501609,85160,Nesmy,3005,2961,44
52,85,218501617,85161,Nieul-le-Dolent,2561,2525,36
52,85,200085546,85162,Rives-d'Autise,2143,2082,61
52,85,218501633,85163,Noirmoutier-en-l'Île,4588,4486,102
52,85,218501641,85164,Notre-Dame-de-Monts,2206,2158,48
52,85,218501674,85167,L'Orbrie,805,788,17
52,85,218501690,85169,Palluau,1123,1106,17
52,85,218501716,85171,Péault,634,611,23
52,85,218501724,85172,Le Perrier,2102,2068,34
52,85,218501740,85174,Petosse,699,681,18
52,85,218501757,85175,Les Pineaux,663,658,5
52,85,218501765,85176,Pissotte,1199,1164,35
52,85,200082147,85177,Les Velluire-sur-Vendée,1408,1377,31
52,85,218501781,85178,Le Poiré-sur-Vie,8886,8616,270
52,85,218501799,85179,Poiroux,1204,1192,12
52,85,218501815,85181,Pouillé,658,641,17
52,85,218501823,85182,Pouzauges,5764,5565,199
52,85,218501849,85184,Puy-de-Serre,331,324,7
52,85,218501856,85185,Puyravault,659,653,6
52,85,218501864,85186,La Rabatelière,1024,1007,17
52,85,218501872,85187,Réaumur,877,862,15
52,85,218501880,85188,La Réorthe,1128,1114,14
52,85,218501898,85189,Notre-Dame-de-Riez,2207,2162,45
52,85,218501906,85190,Rocheservière,3530,3467,63
52,85,218501914,85191,La Roche-sur-Yon,58168,55213,2955
52,85,218501922,85192,Rochetrejoux,1003,986,17
52,85,218501930,85193,Rosnay,669,652,17
52,85,200082139,85194,Les Sables-d'Olonne,48401,46941,1460
52,85,218501963,85196,Saint-André-Goule-d'Oie,1932,1916,16
52,85,200058386,85197,Montréverd,3850,3790,60
52,85,218501989,85198,Saint-Aubin-des-Ormeaux,1387,1369,18
52,85,218501997,85199,Saint-Aubin-la-Plaine,546,542,4
52,85,218502003,85200,Saint-Avaugourd-des-Landes,1124,1106,18
52,85,218502011,85201,Saint-Benoist-sur-Mer,506,500,6
52,85,218502029,85202,Sainte-Cécile,1701,1588,113
52,85,218502045,85204,Saint-Christophe-du-Ligneron,2664,2620,44
52,85,218502052,85205,Saint-Cyr-des-Gâts,547,539,8
52,85,218502060,85206,Saint-Cyr-en-Talmondais,415,402,13
52,85,218502078,85207,Saint-Denis-du-Payré,400,391,9
52,85,218502086,85208,Saint-Denis-la-Chevasse,2432,2392,40
52,85,218502094,85209,Saint-Étienne-de-Brillouet,643,632,11
52,85,218502102,85210,Saint-Étienne-du-Bois,2168,2144,24
52,85,218502110,85211,Sainte-Flaive-des-Loups,2514,2490,24
52,85,200059962,85213,Rives de l'Yon,4410,4238,172
52,85,218502144,85214,Sainte-Foy,2470,2422,48
52,85,218502151,85215,Saint-Fulgent,3976,3839,137
52,85,218502169,85216,Sainte-Gemme-la-Plaine,2291,2077,214
52,85,218502185,85218,Saint-Georges-de-Pointindoux,1735,1721,14
52,85,218502201,85220,Saint-Germain-de-Prinçay,1626,1600,26
52,85,218502219,85221,Saint-Gervais,2732,2694,38
52,85,218502227,85222,Saint-Gilles-Croix-de-Vie,8170,7922,248
52,85,218502235,85223,Sainte-Hermine,3008,2949,59
52,85,218502268,85226,Saint-Hilaire-de-Riez,12382,12137,245
52,85,218502276,85227,Saint-Hilaire-des-Loges,1963,1911,52
52,85,218502292,85229,Saint-Hilaire-de-Voust,592,580,12
52,85,218502318,85231,Saint-Hilaire-la-Forêt,814,799,15
52,85,218502326,85232,Saint-Hilaire-le-Vouhis,1118,1094,24
52,85,218502334,85233,Saint-Jean-de-Beugné,623,613,10
52,85,218502342,85234,Saint-Jean-de-Monts,8954,8725,229
52,85,218502359,85235,Saint-Juire-Champgillon,441,428,13
52,85,218502367,85236,Saint-Julien-des-Landes,1951,1926,25
52,85,218502375,85237,Saint-Laurent-de-la-Salle,399,389,10
52,85,218502383,85238,Saint-Laurent-sur-Sèvre,4167,3724,443
52,85,218502391,85239,Saint-Maixent-sur-Vie,1154,1149,5
52,85,218502409,85240,Saint-Malô-du-Bois,1669,1616,53
52,85,218502425,85242,Saint-Mars-la-Réorthe,1029,1009,20
52,85,218502433,85243,Brem-sur-Mer,2903,2855,48
52,85,218502441,85244,Saint-Martin-de-Fraigneau,878,820,58
52,85,218502458,85245,Saint-Martin-des-Fontaines,172,170,2
52,85,218502466,85246,Saint-Martin-des-Noyers,2551,2512,39
52,85,218502474,85247,Saint-Martin-des-Tilleuls,1113,1095,18
52,85,218502482,85248,Saint-Martin-Lars-en-Sainte-Hermine,432,420,12
52,85,218502508,85250,Saint-Mathurin,2374,2340,34
52,85,218502516,85251,Saint-Maurice-des-Noues,647,628,19
52,85,218502524,85252,Saint-Maurice-le-Girard,618,594,24
52,85,218502540,85254,Saint-Mesmin,1793,1750,43
52,85,218502557,85255,Saint-Michel-en-l'Herm,2419,2339,80
52,85,218502565,85256,Saint-Michel-le-Cloucq,1315,1283,32
52,85,218502599,85259,Saint-Paul-en-Pareds,1359,1324,35
52,85,218502607,85260,Saint-Paul-Mont-Penit,841,831,10
52,85,218502615,85261,Sainte-Pexine,296,284,12
52,85,218502623,85262,Saint-Philbert-de-Bouaine,3605,3565,40
52,85,218502649,85264,Saint-Pierre-du-Chemin,1348,1330,18
52,85,218502656,85265,Saint-Pierre-le-Vieux,951,930,21
52,85,218502664,85266,Saint-Prouant,1709,1680,29
52,85,218502672,85267,Sainte-Radégonde-des-Noyers,973,952,21
52,85,218502680,85268,Saint-Révérend,1503,1472,31
52,85,218502698,85269,Saint-Sigismond,428,421,7
52,85,218502714,85271,Saint-Sulpice-en-Pareds,448,435,13
52,85,218502730,85273,Saint-Urbain,1951,1916,35
52,85,218502748,85274,Saint-Valérien,546,533,13
52,85,218502763,85276,Saint-Vincent-Sterlanges,759,746,13
52,85,218502771,85277,Saint-Vincent-sur-Graon,1579,1554,25
52,85,218502789,85278,Saint-Vincent-sur-Jard,1345,1324,21
52,85,218502805,85280,Sallertaine,3304,3232,72
52,85,218502813,85281,Sérigné,1030,999,31
52,85,218502821,85282,Sigournais,928,914,14
52,85,218502847,85284,Soullans,4392,4297,95
52,85,218502854,85285,Le Tablier,763,748,15
52,85,218502862,85286,La Taillée,556,551,5
52,85,218502870,85287,Tallud-Sainte-Gemme,461,453,8
52,85,218502888,85288,Talmont-Saint-Hilaire,8119,7933,186
52,85,200099489,85289,Terval,2215,2170,45
52,85,218502904,85290,Thiré,557,544,13
52,85,218502912,85291,Thorigny,1254,1235,19
52,85,218502920,85292,Thouarsais-Bouildroux,787,778,9
52,85,218502938,85293,Tiffauges,1619,1581,38
52,85,218502946,85294,La Tranche-sur-Mer,3040,2980,60
52,85,218502953,85295,Treize-Septiers,3362,3281,81
52,85,218502961,85296,Treize-Vents,1271,1247,24
52,85,218502979,85297,Triaize,1023,1011,12
52,85,218502987,85298,Vairé,1835,1814,21
52,85,218503001,85300,Venansault,4878,4698,180
52,85,218503019,85301,Vendrennes,1825,1779,46
52,85,200085009,85302,Chanverrie,5603,5468,135
52,85,218503035,85303,Vix,1849,1821,28
52,85,218503043,85304,Vouillé-les-Marais,765,755,10
52,85,218503050,85305,Vouvant,912,846,66
52,85,218503068,85306,Xanton-Chassenon,742,733,9
75,86,218600013,86001,Adriers,719,711,8
75,86,218600021,86002,Amberre,589,575,14
75,86,218600039,86003,Anché,347,340,7
75,86,218600047,86004,Angles-sur-l'Anglin,358,345,13
75,86,218600054,86005,Angliers,634,612,22
75,86,218600062,86006,Antigny,558,541,17
75,86,218600070,86007,Antran,1190,1157,33
75,86,218600088,86008,Arçay,344,337,7
75,86,218600096,86009,Archigny,1078,1063,15
75,86,218600104,86010,Aslonnes,1136,1115,21
75,86,218600112,86011,Asnières-sur-Blour,184,180,4
75,86,218600120,86012,Asnois,157,153,4
75,86,218600138,86013,Aulnay,99,96,3
75,86,218600146,86014,Availles-en-Châtellerault,1780,1740,40
75,86,218600153,86015,Availles-Limouzine,1262,1237,25
75,86,218600161,86016,Avanton,2252,2213,39
75,86,218600179,86017,Ayron,1112,1096,16
75,86,218600187,86018,Basses,324,322,2
75,86,200064533,86019,Beaumont Saint-Cyr,2994,2954,40
75,86,218600203,86020,Bellefonds,256,252,4
75,86,218600229,86022,Berrie,258,254,4
75,86,218600237,86023,Berthegon,273,267,6
75,86,218600245,86024,Béruges,1586,1561,25
75,86,218600252,86025,Béthines,480,475,5
75,86,218600260,86026,Beuxes,548,543,5
75,86,218600278,86027,Biard,1898,1860,38
75,86,218600286,86028,Bignoux,1090,1072,18
75,86,218600294,86029,Blanzay,812,789,23
75,86,218600310,86031,Bonnes,1739,1715,24
75,86,218600328,86032,Bonneuil-Matours,2184,2091,93
75,86,218600344,86034,Bouresse,620,607,13
75,86,218600351,86035,Bourg-Archambault,181,180,1
75,86,218600369,86036,Bournand,917,897,20
75,86,218600377,86037,Brigueil-le-Chantre,498,491,7
75,86,218600385,86038,Brion,223,215,8
75,86,218600393,86039,Brux,750,740,10
75,86,218600401,86040,La Bussière,321,310,11
75,86,218600419,86041,Buxerolles,10127,10001,126
75,86,218600427,86042,Buxeuil,924,913,11
75,86,218600443,86044,Ceaux-en-Loudun,557,546,11
75,86,218600450,86045,Celle-Lévescault,1369,1352,17
75,86,218600468,86046,Cenon-sur-Vienne,1746,1720,26
75,86,218600476,86047,Cernay,502,488,14
75,86,218600484,86048,Chabournay,1206,1188,18
75,86,218600492,86049,Chalais,510,494,16
75,86,218600500,86050,Chalandray,857,844,13
75,86,218600518,86051,Champagné-le-Sec,204,202,2
75,86,218600526,86052,Champagné-Saint-Hilaire,1011,992,19
75,86,200063428,86053,Champigny en Rochereau,1983,1938,45
75,86,218600542,86054,Champniers,359,353,6
75,86,218600559,86055,La Chapelle-Bâton,363,354,9
75,86,218600583,86058,La Chapelle-Moulière,748,728,20
75,86,218600591,86059,Chapelle-Viviers,594,590,4
75,86,218600617,86061,Charroux,1119,1099,20
75,86,218600625,86062,Chasseneuil-du-Poitou,4748,4699,49
75,86,218600633,86063,Chatain,250,247,3
75,86,218600641,86064,Château-Garnier,622,612,10
75,86,218600658,86065,Château-Larcher,1065,1048,17
75,86,218600666,86066,Châtellerault,32345,31573,772
75,86,218600682,86068,Chaunay,1237,1216,21
75,86,218600690,86069,La Chaussée,183,182,1
75,86,218600708,86070,Chauvigny,7198,7084,114
75,86,218600724,86072,Chenevelles,462,451,11
75,86,218600732,86073,Cherves,534,523,11
75,86,218600740,86074,Chiré-en-Montreuil,936,921,15
75,86,218600757,86075,Chouppes,777,766,11
75,86,218600765,86076,Cissé,2898,2849,49
75,86,218600773,86077,Civaux,1225,1208,17
75,86,218600781,86078,Civray,2708,2574,134
75,86,218600799,86079,La Roche-Rigault,595,559,36
75,86,218600807,86080,Cloué,501,496,5
75,86,218600815,86081,Colombiers,1456,1428,28
75,86,200084861,86082,Valence-en-Poitou,4541,4412,129
75,86,218600831,86083,Coulombiers,1144,1131,13
75,86,218600849,86084,Coulonges,238,234,4
75,86,218600856,86085,Coussay,256,248,8
75,86,218600864,86086,Coussay-les-Bois,946,929,17
75,86,218600872,86087,Craon,186,183,3
75,86,218600880,86088,Croutelle,902,889,13
75,86,218600898,86089,Cuhon,395,389,6
75,86,218600906,86090,Curçay-sur-Dive,218,217,1
75,86,218600914,86091,Curzay-sur-Vonne,390,383,7
75,86,218600922,86092,Dangé-Saint-Romain,3018,2963,55
75,86,218600930,86093,Dercé,162,159,3
75,86,218600948,86094,Dienné,593,581,12
75,86,218600955,86095,Dissay,3314,3264,50
75,86,218600963,86096,Doussay,668,660,8
75,86,218600971,86097,La Ferrière-Airoux,336,331,5
75,86,218600989,86098,Fleix,146,144,2
75,86,218600997,86099,Fleuré,1059,1051,8
75,86,218601003,86100,Fontaine-le-Comte,4046,3971,75
75,86,218601029,86102,Frozes,601,593,8
75,86,218601037,86103,Gençay,1807,1743,64
75,86,218601045,86104,Genouillé,499,494,5
75,86,218601052,86105,Gizay,364,363,1
75,86,218601060,86106,Glénouze,98,96,2
75,86,218601078,86107,Gouex,475,467,8
75,86,218601086,86108,La Grimaudière,412,405,7
75,86,218601094,86109,Guesnes,227,219,8
75,86,218601102,86110,Haims,234,230,4
75,86,218601110,86111,Ingrandes,1792,1724,68
75,86,218601128,86112,L'Isle-Jourdain,1180,1169,11
75,86,218601136,86113,Iteuil,3029,2974,55
75,86,218601144,86114,Jardres,1298,1269,29
75,86,200063493,86115,Jaunay-Marigny,7919,7664,255
75,86,218601169,86116,Jazeneuil,810,788,22
75,86,218601177,86117,Jouhet,533,526,7
75,86,218601185,86118,Journet,380,371,9
75,86,218601193,86119,Joussé,306,305,1
75,86,218601201,86120,Lathus-Saint-Rémy,1232,1217,15
75,86,218601219,86121,Latillé,1489,1460,29
75,86,218601227,86122,Lauthiers,69,67,2
75,86,200082766,86123,Boivre-la-Vallée,3131,3079,52
75,86,218601243,86124,Lavoux,1198,1183,15
75,86,218601250,86125,Leigné-les-Bois,608,595,13
75,86,218601268,86126,Leignes-sur-Fontaine,660,647,13
75,86,218601276,86127,Leigné-sur-Usseau,465,462,3
75,86,218601284,86128,Lencloître,2513,2474,39
75,86,218601292,86129,Lésigny,530,522,8
75,86,218601300,86130,Leugny,381,378,3
75,86,218601318,86131,Lhommaizé,916,892,24
75,86,218601326,86132,Liglet,312,309,3
75,86,218601334,86133,Ligugé,3452,3394,58
75,86,218601342,86134,Linazay,219,219,0
75,86,218601359,86135,Liniers,591,577,14
75,86,218601367,86136,Lizant,395,387,8
75,86,218601375,86137,Loudun,7052,6702,350
75,86,218601383,86138,Luchapt,254,251,3
75,86,218601391,86139,Lusignan,2680,2622,58
75,86,218601409,86140,Lussac-les-Châteaux,2318,2271,47
75,86,218601417,86141,Magné,686,672,14
75,86,218601425,86142,Maillé,652,640,12
75,86,218601433,86143,Mairé,179,175,4
75,86,218601441,86144,Maisonneuve,329,322,7
75,86,218601458,86145,Marçay,1218,1192,26
75,86,218601474,86147,Marigny-Chemereau,612,604,8
75,86,218601482,86148,Marnay,725,713,12
75,86,218601490,86149,Martaizé,381,371,10
75,86,218601508,86150,Massognes,276,269,7
75,86,218601516,86151,Maulay,179,172,7
75,86,218601524,86152,Mauprévoir,594,579,15
75,86,218601532,86153,Mazerolles,878,865,13
75,86,218601540,86154,Mazeuil,259,257,2
75,86,218601565,86156,Messemé,244,239,5
75,86,218601573,86157,Mignaloux-Beauvoir,5209,5031,178
75,86,218601581,86158,Migné-Auxances,6298,6183,115
75,86,218601599,86159,Millac,528,524,4
75,86,218601607,86160,Mirebeau,2180,2147,33
75,86,218601615,86161,Moncontour,1011,993,18
75,86,218601623,86162,Mondion,113,112,1
75,86,218601631,86163,Montamisé,3752,3685,67
75,86,218601649,86164,Monthoiron,672,667,5
75,86,218601656,86165,Montmorillon,6372,5914,458
75,86,218601672,86167,Monts-sur-Guesnes,922,916,6
75,86,218601698,86169,Morton,364,359,5
75,86,218601706,86170,Moulismes,379,367,12
75,86,218601714,86171,Moussac,451,437,14
75,86,218601722,86172,Mouterre-sur-Blourde,164,160,4
75,86,218601730,86173,Mouterre-Silly,672,659,13
75,86,218601748,86174,Naintré,6049,5933,116
75,86,218601755,86175,Nalliers,320,308,12
75,86,218601763,86176,Nérignac,128,123,5
75,86,218601771,86177,Neuville-de-Poitou,5459,5376,83
75,86,218601789,86178,Nieuil-l'Espoir,2816,2777,39
75,86,218601805,86180,Nouaillé-Maupertuis,2947,2895,52
75,86,218601813,86181,Nueil-sous-Faye,221,212,9
75,86,218601821,86182,Orches,370,362,8
75,86,218601839,86183,Les Ormes,1631,1611,20
75,86,218601847,86184,Ouzilly,961,949,12
75,86,218601862,86186,Oyré,974,956,18
75,86,218601870,86187,Paizay-le-Sec,474,461,13
75,86,218601896,86189,Payroux,474,468,6
75,86,218601904,86190,Persac,733,720,13
75,86,218601912,86191,Pindray,251,246,5
75,86,218601920,86192,Plaisance,179,176,3
75,86,218601938,86193,Pleumartin,1215,1203,12
75,86,218601946,86194,Poitiers,92296,90033,2263
75,86,218601953,86195,Port-de-Piles,570,563,7
75,86,218601961,86196,Pouançay,237,233,4
75,86,218601979,86197,Pouant,430,418,12
75,86,218601987,86198,Pouillé,718,709,9
75,86,218602001,86200,Pressac,573,561,12
75,86,218602019,86201,Prinçay,211,209,2
75,86,218602027,86202,La Puye,609,600,9
75,86,218602035,86203,Queaux,560,549,11
75,86,218602043,86204,Quinçay,2187,2132,55
75,86,218602050,86205,Ranton,207,204,3
75,86,218602068,86206,Raslay,141,137,4
75,86,218602076,86207,La Roche-Posay,1601,1569,32
75,86,218602092,86209,Roches-Prémarie-Andillé,2105,2071,34
75,86,218602100,86210,Roiffé,770,750,20
75,86,218602118,86211,Romagne,968,869,99
75,86,218602134,86213,Rouillé,2685,2498,187
75,86,218602142,86214,Saint-Benoît,7503,7308,195
75,86,218602175,86217,Saint-Christophe,295,284,11
75,86,218602183,86218,Saint-Clair,206,198,8
75,86,218602209,86220,Saint-Gaudent,321,313,8
75,86,218602217,86221,Saint-Genest-d'Ambière,1218,1197,21
75,86,218602225,86222,Saint-Georges-lès-Baillargeaux,4320,4265,55
75,86,218602233,86223,Saint-Germain,928,904,24
75,86,218602241,86224,Saint-Gervais-les-Trois-Clochers,1364,1333,31
75,86,218602258,86225,Saint-Jean-de-Sauves,1391,1369,22
75,86,218602266,86226,Saint-Julien-l'Ars,2888,2838,50
75,86,218602274,86227,Saint-Laon,139,135,4
75,86,218602282,86228,Saint-Laurent-de-Jourdes,202,199,3
75,86,218602290,86229,Saint-Léger-de-Montbrillais,345,340,5
75,86,218602308,86230,Saint-Léomer,173,170,3
75,86,218602316,86231,Saint-Macoux,498,481,17
75,86,218602332,86233,Valdivienne,2795,2753,42
75,86,218602340,86234,Saint-Martin-l'Ars,386,383,3
75,86,218602357,86235,Saint-Maurice-la-Clouère,1341,1305,36
75,86,218602365,86236,Saint-Pierre-de-Maillé,900,885,15
75,86,218602373,86237,Saint-Pierre-d'Exideuil,788,768,20
75,86,218602399,86239,Sainte-Radégonde,176,176,0
75,86,218602415,86241,Saint-Rémy-sur-Creuse,418,412,6
75,86,218602423,86242,Saint-Romain,400,393,7
75,86,218602449,86244,Saint-Sauvant,1297,1268,29
75,86,200054831,86245,Senillé-Saint-Sauveur,1795,1754,41
75,86,218602464,86246,Saint-Savin,833,817,16
75,86,218602472,86247,Saint-Saviol,548,535,13
75,86,218602480,86248,Saint-Secondin,553,536,17
75,86,218602498,86249,Saires,126,125,1
75,86,218602506,86250,Saix,294,289,5
75,86,218602522,86252,Sammarçolles,667,650,17
75,86,218602530,86253,Sanxay,560,549,11
75,86,218602548,86254,Saulgé,1011,1001,10
75,86,218602555,86255,Savigné,1328,1303,25
75,86,218602563,86256,Savigny-Lévescault,1233,1208,25
75,86,218602571,86257,Savigny-sous-Faye,374,369,5
75,86,218602589,86258,Scorbé-Clairvaux,2255,2209,46
75,86,218602605,86260,Sérigny,314,313,1
75,86,218602613,86261,Sèvres-Anxaumont,2332,2256,76
75,86,218602621,86262,Sillars,597,582,15
75,86,218602639,86263,Smarves,2957,2910,47
75,86,218602647,86264,Sommières-du-Clain,763,746,17
75,86,218602654,86265,Sossais,430,423,7
75,86,218602662,86266,Surin,137,136,1
75,86,218602688,86268,Tercé,1139,1124,15
75,86,218602696,86269,Ternay,193,190,3
75,86,218602704,86270,Thollet,158,155,3
75,86,218602712,86271,Thurageau,802,787,15
75,86,218602720,86272,Thuré,2989,2843,146
75,86,218602738,86273,La Trimouille,881,859,22
75,86,218602746,86274,Les Trois-Moutiers,1116,1091,25
75,86,218602753,86275,Usseau,609,600,9
75,86,218602761,86276,Usson-du-Poitou,1267,1245,22
75,86,218602795,86279,Vaux-sur-Vienne,552,540,12
75,86,218602803,86280,Vellèches,361,355,6
75,86,200082675,86281,Saint-Martin-la-Pallu,5680,5594,86
75,86,218602845,86284,Vernon,729,717,12
75,86,218602852,86285,Verrières,976,951,25
75,86,218602860,86286,Verrue,391,387,4
75,86,218602878,86287,Vézières,363,357,6
75,86,218602886,86288,Vicq-sur-Gartempe,634,625,9
75,86,218602894,86289,Le Vigeant,697,667,30
75,86,218602902,86290,La Villedieu-du-Clain,1569,1536,33
75,86,218602910,86291,Villemort,109,102,7
75,86,218602928,86292,Villiers,951,933,18
75,86,218602936,86293,Vivonne,4510,4437,73
75,86,218602944,86294,Vouillé,3751,3677,74
75,86,218602951,86295,Voulême,396,391,5
75,86,218602969,86296,Voulon,479,470,9
75,86,218602977,86297,Vouneuil-sous-Biard,6286,6142,144
75,86,218602985,86298,Vouneuil-sur-Vienne,2329,2284,45
75,86,218602993,86299,Vouzailles,581,572,9
75,86,218603009,86300,Yversay,622,617,5
75,87,218700102,87001,Aixe-sur-Vienne,5887,5809,78
75,87,218700201,87002,Ambazac,5625,5556,69
75,87,218700300,87003,Arnac-la-Poste,953,928,25
75,87,218700409,87004,Augne,116,114,2
75,87,218700508,87005,Aureil,1029,1009,20
75,87,218700607,87006,Azat-le-Ris,240,240,0
75,87,218700706,87007,Balledent,198,196,2
75,87,218700805,87008,La Bazeuge,148,148,0
75,87,218700904,87009,Beaumont-du-Lac,146,141,5
75,87,218701100,87011,Bellac,3744,3619,125
75,87,218701209,87012,Berneuil,445,440,5
75,87,218701308,87013,Bersac-sur-Rivalier,674,658,16
75,87,218701407,87014,Bessines-sur-Gartempe,2844,2787,57
75,87,218701506,87015,Beynac,782,711,71
75,87,218701605,87016,Les Billanges,292,287,5
75,87,218701704,87017,Blanzac,510,500,10
75,87,218701803,87018,Blond,717,693,24
75,87,218701902,87019,Boisseuil,2988,2925,63
75,87,218702009,87020,Bonnac-la-Côte,1682,1655,27
75,87,218702108,87021,Bosmie-l'Aiguille,2645,2612,33
75,87,218702207,87022,Breuilaufa,118,117,1
75,87,218702306,87023,Le Buis,191,187,4
75,87,218702405,87024,Bujaleuf,842,833,9
75,87,218702504,87025,Burgnac,865,853,12
75,87,218702702,87027,Bussière-Galant,1283,1268,15
75,87,200083657,87028,Val-d'Oire-et-Gartempe,1690,1669,21
75,87,218702900,87029,Les Cars,631,620,11
75,87,218703007,87030,Chaillac-sur-Vienne,1277,1254,23
75,87,218703106,87031,Le Chalard,311,307,4
75,87,218703205,87032,Châlus,1678,1647,31
75,87,218703304,87033,Chamboret,804,795,9
75,87,218703403,87034,Champagnac-la-Rivière,576,568,8
75,87,218703502,87035,Champnétery,529,520,9
75,87,218703601,87036,Champsac,684,674,10
75,87,218703700,87037,La Chapelle-Montbrandeix,265,263,2
75,87,218703809,87038,Chaptelat,2110,2093,17
75,87,218703908,87039,Château-Chervix,811,798,13
75,87,218704005,87040,Châteauneuf-la-Forêt,1542,1524,18
75,87,218704104,87041,Châteauponsac,2057,2036,21
75,87,218704203,87042,Le Châtenet-en-Dognon,390,384,6
75,87,218704302,87043,Cheissoux,218,217,1
75,87,218704401,87044,Chéronnac,322,317,5
75,87,218704500,87045,Cieux,1024,1002,22
75,87,218704609,87046,Cognac-la-Forêt,1199,1191,8
75,87,218704708,87047,Compreignac,1883,1867,16
75,87,218704807,87048,Condat-sur-Vienne,5184,5117,67
75,87,218704906,87049,Coussac-Bonneval,1329,1302,27
75,87,218705002,87050,Couzeix,9772,9612,160
75,87,218705101,87051,La Croisille-sur-Briance,624,613,11
75,87,218705200,87052,La Croix-sur-Gartempe,177,174,3
75,87,218705309,87053,Cromac,241,239,2
75,87,218705408,87054,Cussac,1199,1184,15
75,87,218705606,87056,Dinsac,270,265,5
75,87,218705705,87057,Dompierre-les-Églises,376,371,5
75,87,218705804,87058,Domps,104,101,3
75,87,218705903,87059,Le Dorat,1594,1535,59
75,87,218706000,87060,Dournazac,678,669,9
75,87,218706109,87061,Droux,351,346,5
75,87,218706208,87062,Eybouleuf,475,467,8
75,87,218706307,87063,Eyjeaux,1333,1313,20
75,87,218706406,87064,Eymoutiers,2107,2087,20
75,87,218706505,87065,Feytiat,6191,6120,71
75,87,218706604,87066,Flavignac,1083,1070,13
75,87,218706703,87067,Folles,464,456,8
75,87,218706802,87068,Fromental,532,516,16
75,87,218706901,87069,Gajoubert,146,145,1
75,87,218707008,87070,La Geneytouse,995,979,16
75,87,218707107,87071,Glandon,803,790,13
75,87,218707206,87072,Glanges,517,507,10
75,87,218707305,87073,Gorre,398,389,9
75,87,218707404,87074,Les Grands-Chézeaux,246,240,6
75,87,218707503,87075,Isle,8005,7869,136
75,87,218707602,87076,Jabreilles-les-Bordes,239,236,3
